Age,CreditScore,Balance,EstimatedSalary,Gender_Male,Geography_Germany,Geography_Spain,HasCrCard,NumOfProducts,IsActiveMember,Tenure,Exited
0.10862801768233665,1.664014381867236,0.4116858164753362,0.37505028384403616,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
-0.9436909559026063,-0.1565122804654735,-1.2168146359229246,0.2954053354747304,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0
2.3089313260872175,0.6606559372861404,0.9982974528369513,1.1541618297218854,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0
-0.46536414972763224,-0.7874902713876057,-1.2168146359229246,-1.2468384594215625,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0
1.2566123525022745,1.5088558595093347,1.4653149600253905,-0.647678665277583,0.0,1.0,0.0,1.0,1.0,1.0,9.0,1
1.3522777137372692,-0.4978610296528565,0.3596127275569777,-0.9559513838020472,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1
-1.135021678372596,-0.43579762070969597,1.2428244841510723,1.7314071199505534,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0
0.012962656447341837,0.3399949910798109,-1.2168146359229246,1.2415795852038924,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0
-0.7523602334326167,-0.9323048922549804,0.7939150104310494,-0.35731148839971005,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0
0.6826201850923056,-1.1805585280276225,-0.16232018764365871,-0.677418885586944,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
0.49128946262231593,0.31930718809875736,0.2448631177604153,-1.3172862134350487,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1
0.012962656447341837,-1.9460072383266027,1.0311982829302766,0.5405340359614728,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0
-1.3263524008425855,-2.4218267068908337,0.3511125603922174,1.0474028696016844,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0
-0.9436909559026063,0.08139745381664193,-0.007320593090324954,-0.7846184672632912,1.0,1.0,0.0,0.0,2.0,1.0,5.0,0
-0.46536414972763224,0.6296242328145601,0.924273472684463,-0.9917154558977039,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0
0.5869548238573108,0.5365291193998193,0.07927484987443062,-1.2606304345481125,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
-1.0393563171376012,0.764094952191408,0.3490776344578374,-0.06326165206694084,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0
1.7349391586772487,0.40205840002297144,-1.2168146359229246,0.6332614546681,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1
1.1609469912672796,0.5468730208903461,-1.2168146359229246,-0.39639201833411136,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1
-0.8480255946676115,-1.1702146265370958,0.4377264516409661,-0.062267998415914155,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
-0.1783680660226478,-0.7978341728781325,-1.2168146359229246,1.628052568507273,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0
1.2566123525022745,-0.3944220147475889,1.1056268419717288,-0.031959653856009705,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1
-0.2740334272576426,1.188194913303005,0.26402976189031974,-0.47219974275776233,1.0,1.0,0.0,1.0,2.0,1.0,8.0,0
-0.9436909559026063,-1.5736267846676393,-1.2168146359229246,1.55936521904173,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0
1.8306045199122434,2.0674265399977796,1.2961966531022733,-1.287962848873491,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1
-0.5610295109626271,1.3536973371514331,0.2153574136012809,-1.6165244553279712,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0
0.5869548238573108,0.9606290805114164,1.3071072890955708,0.43853136002490495,1.0,0.0,1.0,1.0,1.0,0.0,7.0,0
0.3956241013873211,-1.118495119084462,0.60504067680941,-0.18391025264286895,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0
0.2999587401523263,1.446792450566174,0.16022335331879933,1.700691981079955,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0
0.96961626879729,-0.4978610296528565,1.8601783409589483,-0.04344998850738143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.012962656447341837,0.464121808966132,-0.1657244575099162,-1.7156648258801217,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0
-0.08270270478765299,-0.02204156108862565,-1.2168146359229246,-1.5715517396549572,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0
0.012962656447341837,-0.6116439460486509,1.1975145361446196,-1.4782699010690208,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0
0.10862801768233665,1.0123485879640501,0.4435163252573348,-1.0753893159368937,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0
0.012962656447341837,0.5468730208903461,1.2325624256550312,1.4486944415628262,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0
0.10862801768233665,-0.9426487937455071,1.0150979040199024,-1.171105675357067,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0
-0.36969878849263743,0.11242915828822221,0.8432242255675054,0.7369409211407753,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0
0.012962656447341837,-0.2599512953707411,0.8812673142991082,0.36726255804872515,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0
-0.08270270478765299,-0.37373421176653543,0.6480482789735121,0.08666729175325183,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0
-1.4220177620775805,-0.9840243997076141,-1.2168146359229246,1.6952071100711972,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0
-0.46536414972763224,-0.06341716705073268,0.5918637894424439,0.7127167969898202,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0
0.6826201850923056,-0.5288927341244368,0.7634838440948998,-1.1930926910087836,1.0,1.0,0.0,1.0,1.0,1.0,9.0,1
0.6826201850923056,0.7434071492103544,-1.2168146359229246,-0.10802567965647285,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1
3.3612502996721605,1.9743314265830387,0.5178298632585857,-0.6820011762978152,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0
-1.2306870396075908,0.3813705970419179,1.0727220013818828,0.927401496988742,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0
-0.5610295109626271,0.9502851790208896,1.697316569027297,0.1305037589251791,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0
0.2042933789173315,0.6296242328145601,1.1213836015402474,0.022727726291715617,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0
-0.08270270478765299,-0.24960739388021433,1.0463019732454364,-0.8213836523512795,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1
1.065281630032285,-0.011697659598098892,1.2760028406036,-0.22193259695030396,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1
-0.8480255946676115,-1.0667756116318283,-0.05549660233001637,-0.40016366946550497,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0
-0.36969878849263743,1.705389987829343,-1.2168146359229246,1.7060280122087224,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0
-0.08270270478765299,0.6709998387766671,0.6856110706418487,-1.6386393206201917,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1
-1.3263524008425855,0.5675608238713996,-1.2168146359229246,0.21139910106484108,1.0,0.0,0.0,0.0,2.0,1.0,9.0,0
-1.135021678372596,-0.7150829609539184,0.4236085413704864,1.639956809864537,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0
-0.8480255946676115,2.0674265399977796,-1.2168146359229246,-1.2526106018070833,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0
-0.08270270478765299,-0.5909561430675974,0.15680608944381644,0.4325505295559021,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0
1.2566123525022745,1.9743314265830387,-1.2168146359229246,1.4414708501378255,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1
0.2042933789173315,-1.4288121638002647,0.7467764364312187,-1.0877629753772018,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1
-0.1783680660226478,0.1848364687219095,0.8469174116030823,-0.13869640942534958,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0
0.2999587401523263,-0.02204156108862565,0.7399958097544848,-1.6673864076976865,0.0,1.0,0.0,1.0,2.0,0.0,8.0,0
0.10862801768233665,2.0674265399977796,0.43231196049889353,-0.6823276525846923,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0
-0.1783680660226478,0.7330632477198277,0.362672896821797,-0.16173328399745934,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0
-1.0393563171376012,-1.894287730873969,0.8095330068199669,-1.1760713415163966,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1
-1.8046792070175597,-0.0013537581075721344,-1.2168146359229246,0.23114831432510402,1.0,0.0,1.0,1.0,2.0,1.0,8.0,0
-0.6566948721976219,1.4157607460945938,-1.2168146359229246,-1.5075845919778985,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0
1.7349391586772487,0.2365559761745433,-1.2168146359229246,-0.8753592725600798,0.0,0.0,1.0,1.0,2.0,1.0,4.0,0
0.2999587401523263,0.47446571045665875,-1.2168146359229246,0.4546419759858865,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1
1.065281630032285,-0.41510981772864247,0.6112821323339599,1.671961720888659,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1
0.49128946262231593,0.8778778685872023,0.7191583927742402,-0.43903551131642427,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0
-0.2740334272576426,-1.7805048144781745,0.26487613707595553,-0.9581300318822227,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0
0.10862801768233665,-0.0841049700317862,0.5352883567105811,-0.8208294059450242,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0
0.10862801768233665,-0.34270250729495516,1.831296188798784,0.11974860307496861,1.0,0.0,0.0,1.0,2.0,1.0,5.0,0
0.2042933789173315,1.1157876028693177,0.06426051342174244,-0.3826250233272799,1.0,1.0,0.0,1.0,1.0,1.0,10.0,0
-0.36969878849263743,-1.5839706861581662,0.548664004285091,-0.1259041595067023,1.0,1.0,0.0,1.0,2.0,1.0,7.0,0
-1.2306870396075908,0.8261583611345685,-1.2168146359229246,-1.138026619185047,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0
-0.1783680660226478,0.12277305977874896,-1.2168146359229246,-0.8485562979942916,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0
1.2566123525022745,1.2709461252272192,-1.2168146359229246,-0.7425882015254579,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0
-1.3263524008425855,0.8882217700777291,0.09434308740035112,0.6306156436545772,0.0,1.0,0.0,1.0,2.0,0.0,9.0,0
-0.8480255946676115,0.3606827940608644,-1.2168146359229246,0.7068057026883651,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0
-0.7523602334326167,2.0674265399977796,0.2477015867775945,1.075605077817819,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0
-0.8480255946676115,0.42274620300402493,0.40714400937607237,0.9781196401970221,1.0,1.0,0.0,0.0,2.0,0.0,7.0,0
1.6392737974422538,-0.4875171281623298,0.23945696845110498,1.0768991867976827,0.0,0.0,1.0,1.0,2.0,0.0,5.0,1
0.2999587401523263,-1.5322511787055324,0.9007708401367147,-1.247963952593326,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.8480255946676115,0.3606827940608644,0.23557560991879753,-0.6429263709741827,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0
-1.0393563171376012,0.24689987766507007,-1.2168146359229246,0.8982493503310885,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0
-0.8480255946676115,1.5398875639809149,-1.2168146359229246,0.636352050591056,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0
2.404596687322212,0.9399412775303628,-0.10492597194221948,-0.7096295356526371,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0
0.2999587401523263,-1.5736267846676393,1.222204115242504,-0.8101146693163029,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1
1.6392737974422538,2.005363131054619,0.37983942612711724,0.9902735092784175,1.0,0.0,1.0,0.0,1.0,1.0,5.0,1
-0.1783680660226478,1.9846753280735654,0.9078835359253257,-0.22679400580441936,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1
0.5869548238573108,-0.07376106854125944,1.203005547560298,-1.696999298785704,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1
0.2999587401523263,-0.3840781132570622,0.6292339168579473,-0.36119346839319394,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0
0.7782855463273004,-1.211590232499203,0.12024078846999886,0.6514145423621802,1.0,0.0,0.0,1.0,1.0,1.0,9.0,0
-0.36969878849263743,-0.8185219758591861,0.46412578561536794,1.3594668417125992,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
2.1176006036172277,-0.2289195908991608,0.34505975862398036,0.8635049528444988,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
-0.08270270478765299,-0.053073265560205925,-0.2612164651154946,1.1723020804099988,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0
-0.1783680660226478,1.0744119969072108,-1.2168146359229246,0.2775015285586751,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0
-0.6566948721976219,-1.2736536414423634,-1.2168146359229246,-0.9722325237747185,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0
0.7782855463273004,0.5572169223808728,-1.2168146359229246,0.7839888949540182,1.0,0.0,0.0,1.0,2.0,1.0,5.0,0
-1.2306870396075908,0.10208525679769545,0.6283628370137467,1.0807048386475817,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0
5.083226801902067,0.5675608238713996,0.805698651306877,-1.1398581476849667,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0
-0.46536414972763224,1.0433802924356304,0.5239534101854402,-1.2671701951958176,1.0,1.0,0.0,1.0,2.0,1.0,9.0,0
0.6826201850923056,1.188194913303005,0.7000884818204045,1.1579516955239073,0.0,1.0,0.0,0.0,2.0,1.0,8.0,1
-1.8046792070175597,0.7434071492103544,-1.2168146359229246,1.6539158395417046,1.0,0.0,0.0,1.0,2.0,0.0,6.0,0
-0.9436909559026063,1.1571632088314248,0.6367619396661968,0.8346052094798346,1.0,0.0,1.0,1.0,2.0,0.0,10.0,0
-1.0393563171376012,-0.6633634535012847,-1.2168146359229246,1.220252634521128,0.0,0.0,0.0,1.0,3.0,0.0,5.0,1
1.065281630032285,-0.7047390594633917,0.33102157702432355,-1.3843304261368827,0.0,1.0,0.0,1.0,2.0,1.0,6.0,0
-0.46536414972763224,-0.02204156108862565,-1.2168146359229246,1.175920034415902,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
-0.9436909559026063,-0.7047390594633917,-1.2168146359229246,0.7350302889284137,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2999587401523263,0.8882217700777291,0.6645931813181921,-1.0100269244897218,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1
-1.135021678372596,-0.9840243997076141,0.419470671480743,0.2881749786006394,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0
0.96961626879729,-1.0667756116318283,-1.2168146359229246,-0.6015695276304287,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1
-0.36969878849263743,-1.7701609129876479,1.0085123478939142,-0.9175531233874588,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1
0.2042933789173315,0.8985656715682558,0.41883813596956776,0.40596803924124086,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
-1.5176831233125754,0.6089364298335066,-1.2168146359229246,0.5107960708018083,1.0,0.0,1.0,0.0,2.0,0.0,10.0,0
-0.7523602334326167,0.8985656715682558,0.7273492704473582,-0.4380945934736922,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0
0.2999587401523263,2.0674265399977796,-1.2168146359229246,1.3312063465504556,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0
-0.5610295109626271,1.105443701378791,0.741730108869706,-0.9985771825328928,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0
-1.709013845782565,-0.2806390983517946,-1.2168146359229246,0.6194096313380576,1.0,0.0,0.0,0.0,2.0,1.0,10.0,0
0.7782855463273004,1.6226387759051288,0.30910854487734496,0.4810440543248028,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.49128946262231593,-0.6219878475391776,1.0199575028634316,-0.6578462678952467,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0
0.49128946262231593,-0.8805853848023466,-1.2168146359229246,-0.18287704713562122,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
-0.2740334272576426,1.0950997998882643,0.9779799566255932,1.2125252773484703,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0
0.10862801768233665,0.5158413164187657,-1.2168146359229246,1.7279487611539635,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0
1.3522777137372692,0.464121808966132,0.3108943387678864,-0.5204904775270032,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1
-1.3263524008425855,1.0020046864735235,-1.2168146359229246,-1.0079693606009599,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0
0.2042933789173315,-0.8185219758591861,-1.2168146359229246,-0.6315935498554809,1.0,0.0,0.0,1.0,1.0,1.0,8.0,0
2.8829234934971866,0.2365559761745433,0.04782565910157814,-1.091991381058727,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0
-0.5610295109626271,-0.6530195520107579,0.9104066194961515,-0.7696859068093144,1.0,1.0,0.0,1.0,1.0,0.0,6.0,0
0.2042933789173315,0.8778778685872023,1.6692028280004143,0.6424754759101192,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0
0.012962656447341837,1.5088558595093347,0.1684248187027308,0.0856196879825552,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0
-0.46536414972763224,0.10208525679769545,0.4914428816134663,1.4245216654357369,1.0,0.0,0.0,0.0,2.0,1.0,8.0,0
-0.08270270478765299,1.0537241939261572,1.7205097516635424,-0.4959211419993819,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0
1.7349391586772487,1.4261046475851205,0.286587681877756,1.3878812074732876,0.0,1.0,0.0,1.0,1.0,1.0,8.0,1
0.10862801768233665,1.0847558983977375,0.9878486656229271,1.3292143554759546,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0
0.012962656447341837,1.1571632088314248,0.08696778429959319,-1.4125085215985664,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
0.3956241013873211,0.2779315821366503,0.9202166148244292,-0.07299869456556682,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0
2.1176006036172277,1.1157876028693177,0.7948056614982687,1.4231586876535935,0.0,1.0,0.0,1.0,1.0,0.0,8.0,1
0.012962656447341837,0.9606290805114164,-1.2168146359229246,-0.1020276753551634,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0
-1.135021678372596,-1.9666950413076563,-1.2168146359229246,0.9715387664356131,0.0,0.0,0.0,1.0,2.0,0.0,7.0,1
0.6826201850923056,1.5191997609998613,-1.2168146359229246,1.0846128395991057,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0
0.3956241013873211,0.3606827940608644,0.3455493600391735,-0.9747118006567844,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0
-0.46536414972763224,1.3433534356609065,0.2928732528640288,1.337308955103086,1.0,1.0,0.0,1.0,2.0,0.0,5.0,0
0.3956241013873211,-0.7150829609539184,0.03482298770345245,-1.2053254903295674,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0
0.5869548238573108,0.7020315432482475,0.4718662043193305,1.6233538773774359,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0
-1.135021678372596,0.13311696126927572,-1.2168146359229246,1.5241876593402983,1.0,0.0,1.0,1.0,1.0,1.0,8.0,0
-0.6566948721976219,-1.0874634146128817,-1.2168146359229246,-0.0937745213570408,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0
-0.36969878849263743,-0.09444887152231296,-1.2168146359229246,-0.12136142065205217,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0
-0.6566948721976219,-1.3046853459139436,-1.2168146359229246,0.5675515966945652,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1
-1.4220177620775805,-0.9219609907644536,1.0877217396272372,1.4014462798457274,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0
-0.36969878849263743,-1.6253462921202733,1.6437538212814533,1.687610551580955,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0
2.404596687322212,0.32965108958928413,-1.2168146359229246,0.055052174680571025,0.0,0.0,1.0,1.0,2.0,1.0,9.0,0
0.2999587401523263,-1.077119513122355,1.014152549780147,-0.22898288879475706,1.0,0.0,1.0,1.0,1.0,1.0,7.0,0
-0.1783680660226478,-1.0460878086507748,0.8786271242298908,0.49188334460600963,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0
-0.08270270478765299,-0.6633634535012847,-1.2168146359229246,-0.22510645993898828,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0
0.012962656447341837,-1.7494731100065943,0.5675850456080946,0.4137373768928702,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
-0.7523602334326167,0.02967794636400814,0.42869272801915015,-1.5456686926924152,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0
-1.4220177620775805,0.5572169223808728,0.7420687551958768,0.47721498361266707,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0
-0.9436909559026063,1.6743582833577626,-1.2168146359229246,1.177512343574906,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0
1.8306045199122434,-0.17720008344652702,0.3602491131448125,0.5531920177366327,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0
-1.2306870396075908,-2.2046047755897717,0.7230387887873829,-0.3693300484992966,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
-0.1783680660226478,1.4364485490756473,0.5588578843402877,-0.5034859549208157,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1
